Id;IsEmpty;MaxSoldCopies;MetaProductId;Name;MkmUrl;MkmImageUrl;CollectorNumber;Rarity;ExpansionId;ExpansionName;Trend;FoilTrend;ExLow;FoilLow;Avg1;Avg7;Avg30;FoilAvg1;FoilAvg7;FoilAvg30;WeeklySales;MonthlySales;YearlySales;GlobalSales;WeeklyFoilSales;MonthlyFoilSales;YearlyFoilSales;GlobalFoilSales;WeeklySalesCount;MonthlySalesCount;YearlySalesCount;GlobalSalesCount;WeeklyFoilSalesCount;MonthlyFoilSalesCount;YearlyFoilSalesCount;GlobalFoilSalesCount;AvgCrossSaleCount;AvgCountPerSale;ScryfallId;OracleText;ProducedMana;ManaCost;Cmc;TypeLine;Power;Toughness;Colors;ColorIndicator;ColorIdentity;Keywords;Legality;Properties;ScryfallImageUriPng;EnExStock;EnExStockFoil;EnNmCollection;EnNmCollectionFoil;EnExSleeper;EnExSleeperFoil;VirtualStock;VirtualStockFoil;AllStock;AllStockFoil;AllCollection;AllCollectionFoil;AllSleeper;AllSleeperFoil;StrategyValue;StrategyFoilValue;StrategyType;StrategyFoilType;StrategyDateEnd;StrategyFoilDateEnd;DatePriceUpdate;DateSalesUpdate;DateStockUpdate;WishListCount;WishListFoilCount;WishListPrice;WishListFoilPrice;WantCount;CollectionNeed;EmptyListWantCount;Low;CtLow;CtFoilLow;DateCtPriceUpdate;UseForMetaPrice;CollectionBuyPrice;IsSleeper;IsFoilSleeper;Id;MetaproductId;Name;WebsiteUrl;ImageUrl;CollectorNumber;Rarity;ExpansionId;ExpansionName;CardType;GameId
729248;1;4;423555;Ursula's Cauldron;/en/Lorcana/Products/Singles/The-First-Chapter/Ursulas-Cauldron;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729248/729248.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=c4451805995e458034a5485ef675e173a606c2918a5b45b57f99a1c7eaa8d831;67;1;5434;The First Chapter;0,26;0,86;0,02;0,2;0,31;0,29;0,36;0,72;0,83;0,68;0;0;5;5;0;0;0;0;0;0;9;9;0;0;0;0;0;1,8;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:55.667;2024-02-29 12:13:04.673;2024-02-29 12:14:25.550;0;0;0;0;9;0;10;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;729248;423555;Ursula's Cauldron;/en/Lorcana/Products/Singles/The-First-Chapter/Ursulas-Cauldron;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729248/729248.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=c4451805995e458034a5485ef675e173a606c2918a5b45b57f99a1c7eaa8d831;67;Uncommon;5434;The First Chapter;0;19
729249;1;4;423556;White Rabbit's Pocket Watch;/en/Lorcana/Products/Singles/The-First-Chapter/White-Rabbits-Pocket-Watch;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729249/729249.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=b994d86347c83b83fc4c46909db2f8e558ef8f553ac402429f40ea9c975c387f;68;2;5434;The First Chapter;0,66;2,86;0,02;2;0,7;0,65;0,56;2,99;2,94;2,57;0;0;4;4;0;0;0;1;0;0;6;6;0;0;0;1;0;1,4;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:55.673;2024-02-29 12:13:04.673;2024-02-29 12:14:25.550;0;0;0;0;6;0;8;0,19;0;0;2023-12-03 15:56:46.587;1;0;0;0;729249;423556;White Rabbit's Pocket Watch;/en/Lorcana/Products/Singles/The-First-Chapter/White-Rabbits-Pocket-Watch;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729249/729249.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=b994d86347c83b83fc4c46909db2f8e558ef8f553ac402429f40ea9c975c387f;68;Rare;5434;The First Chapter;0;19
729250;0;4;423557;Aladdin - Prince Ali;/en/Lorcana/Products/Singles/The-First-Chapter/Aladdin-Prince-Ali;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729250/729250.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=61c55abb7f7756a5db175e549ed7250ab3c9b5a79e68ce3bf25f53300addb6ac;69;0;5434;The First Chapter;0,1;0,2;0,02;0,05;0,08;0,06;0,09;0,18;0,18;0,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:55.677;2024-02-29 12:13:04.673;2024-02-29 12:14:25.550;0;0;0;0;0;0;0;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;729250;423557;Aladdin - Prince Ali;/en/Lorcana/Products/Singles/The-First-Chapter/Aladdin-Prince-Ali;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729250/729250.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=61c55abb7f7756a5db175e549ed7250ab3c9b5a79e68ce3bf25f53300addb6ac;69;Common;5434;The First Chapter;0;19
729251;0;4;423558;Beast - Wolfsbane;/en/Lorcana/Products/Singles/The-First-Chapter/Beast-Wolfsbane;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729251/729251.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=277c3fc3d66d6c06cc551bb21f21246ebe0ecfbcd5d86539aac670cceec2f8ba;70;12;5434;The First Chapter;7,39;23,81;3,25;12;6,2;6,29;7,19;26,79;22,3;20,42;0;0;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;1;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:55.683;2024-02-29 12:13:04.673;2024-02-29 12:14:25.550;0;0;0;0;2;0;6;3,99;0;0;2023-12-03 15:56:46.587;1;0;0;0;729251;423558;Beast - Wolfsbane;/en/Lorcana/Products/Singles/The-First-Chapter/Beast-Wolfsbane;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729251/729251.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=277c3fc3d66d6c06cc551bb21f21246ebe0ecfbcd5d86539aac670cceec2f8ba;70;Legendary;5434;The First Chapter;0;19
729252;1;4;423559;Cheshire Cat - Not All There;/en/Lorcana/Products/Singles/The-First-Chapter/Cheshire-Cat-Not-All-There;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729252/729252.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=cac486cb692204625c25977a8209d6b10f027bfa793e82d6fa663f42349d0c97;71;1;5434;The First Chapter;0,33;1,45;0,02;0,4;0,25;0,36;0,36;1,77;1,62;1,6;0;0;4;4;0;0;0;1;0;0;6;6;0;0;0;1;0;1,4;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:55.687;2024-02-29 12:13:04.673;2024-02-29 12:14:25.550;0;0;0;0;6;0;8;0,05;0;0;2023-12-03 15:56:46.587;1;0;0;0;729252;423559;Cheshire Cat - Not All There;/en/Lorcana/Products/Singles/The-First-Chapter/Cheshire-Cat-Not-All-There;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729252/729252.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=cac486cb692204625c25977a8209d6b10f027bfa793e82d6fa663f42349d0c97;71;Uncommon;5434;The First Chapter;0;19
729253;1;4;422801;Cruella De Vil - Miserable As Usual;/en/Lorcana/Products/Singles/The-First-Chapter/Cruella-De-Vil-Miserable-As-Usual;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729253/729253.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=6926988cdd5af6e2bbdf53259a48d25f2ddeae6ed529d286786a1f0d114376db;72;2;5434;The First Chapter;0,51;1,48;0,02;0,1;0,21;0,38;0,48;0,42;1,08;0,98;0;0;4;4;0;0;0;0;0;0;11;11;0;0;0;0;0;2,75;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:55.693;2024-02-29 12:13:04.673;2024-02-29 12:14:25.553;0;0;0;0;11;0;8;0,14;0;0;2023-12-03 15:56:46.587;1;0;0;0;729253;422801;Cruella De Vil - Miserable As Usual;/en/Lorcana/Products/Singles/The-First-Chapter/Cruella-De-Vil-Miserable-As-Usual;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729253/729253.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=6926988cdd5af6e2bbdf53259a48d25f2ddeae6ed529d286786a1f0d114376db;72;Rare;5434;The First Chapter;0;19
729254;1;4;423560;Duke of Weselton - Opportunistic Official;/en/Lorcana/Products/Singles/The-First-Chapter/Duke-of-Weselton-Opportunistic-Official;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729254/729254.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=4d4fcd58519d0a899431777480c56638034fecd97dbbb8c24b8df2215eb3d9a1;73;0;5434;The First Chapter;0,1;0,16;0,02;0,02;0,09;0,06;0,09;0,19;0,16;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:55.697;2024-02-29 12:13:04.673;2024-02-29 12:14:25.553;0;0;0;0;0;0;3;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;729254;423560;Duke of Weselton - Opportunistic Official;/en/Lorcana/Products/Singles/The-First-Chapter/Duke-of-Weselton-Opportunistic-Official;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729254/729254.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=4d4fcd58519d0a899431777480c56638034fecd97dbbb8c24b8df2215eb3d9a1;73;Common;5434;The First Chapter;0;19
729255;1;4;423561;Flynn Rider - Charming Rogue;/en/Lorcana/Products/Singles/The-First-Chapter/Flynn-Rider-Charming-Rogue;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729255/729255.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=e6efcb432bcb706b62158720c6f789e160dd11bcf96d466b5a8263b791e62e58;74;1;5434;The First Chapter;0,65;2,03;0,02;0,9;0,63;0,64;0,58;2,21;2,11;2,17;0;0;2;2;0;0;0;0;0;0;5;5;0;0;0;0;0;2,5;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:55.703;2024-02-29 12:13:04.673;2024-02-29 12:14:25.553;0;0;0;0;5;0;8;0,05;0;0;2023-12-03 15:56:46.587;1;0;0;0;729255;423561;Flynn Rider - Charming Rogue;/en/Lorcana/Products/Singles/The-First-Chapter/Flynn-Rider-Charming-Rogue;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729255/729255.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=e6efcb432bcb706b62158720c6f789e160dd11bcf96d466b5a8263b791e62e58;74;Uncommon;5434;The First Chapter;0;19
729256;0;4;423562;Genie - On the Job (V.1);/en/Lorcana/Products/Singles/The-First-Chapter/Genie-On-the-Job-V1;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729256/729256.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=d0ada4209da2e5d2c7b7b7e8d8842598ea59bafb7a2dbf8cee80a6e311343baa;75;13;5434;The First Chapter;1,25;3,79;0,1;2;1,03;1,01;1,2;3,61;3,75;3,69;0;0;2;2;0;0;0;0;0;0;3;3;0;0;0;0;0;1,5;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:55.707;2024-02-29 12:13:04.673;2024-02-29 12:14:25.553;0;0;0;0;4;0;8;0,99;0;0;2023-12-03 15:56:46.587;1;0;0;0;729256;423562;Genie - On the Job (V.1);/en/Lorcana/Products/Singles/The-First-Chapter/Genie-On-the-Job-V1;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729256/729256.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=d0ada4209da2e5d2c7b7b7e8d8842598ea59bafb7a2dbf8cee80a6e311343baa;75;Super Rare;5434;The First Chapter;0;19
729257;1;4;423563;Genie - Powers Unleashed;/en/Lorcana/Products/Singles/The-First-Chapter/Genie-Powers-Unleashed;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729257/729257.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=99a3ff24f676cedbe0f86792742bc1cbbcb38411b8ea30f8c3f3e091d044befd;76;2;5434;The First Chapter;0,46;1,68;0,05;0,77;0,34;0,38;0,41;2;1,64;1,43;0;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;1;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:55.713;2024-02-29 12:13:04.673;2024-02-29 12:14:25.557;0;0;0;0;4;0;8;0,08;0;0;2023-12-03 15:56:46.587;1;0;0;0;729257;423563;Genie - Powers Unleashed;/en/Lorcana/Products/Singles/The-First-Chapter/Genie-Powers-Unleashed;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729257/729257.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=99a3ff24f676cedbe0f86792742bc1cbbcb38411b8ea30f8c3f3e091d044befd;76;Rare;5434;The First Chapter;0;19
729258;1;4;423564;Genie - The Ever Impressive;/en/Lorcana/Products/Singles/The-First-Chapter/Genie-The-Ever-Impressive;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729258/729258.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=19cee3456d0455f2a3a6756cba9ec062538f5f71158468a9ac838e699192303c;77;0;5434;The First Chapter;0,09;0,22;0,02;0,04;0,04;0,07;0,1;0,16;0,26;0,22;0;0;3;3;0;0;0;1;0;0;6;6;0;0;0;1;0;1,75;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:55.717;2024-02-29 12:13:04.677;2024-02-29 12:14:25.557;0;0;0;0;5;0;7;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;729258;423564;Genie - The Ever Impressive;/en/Lorcana/Products/Singles/The-First-Chapter/Genie-The-Ever-Impressive;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729258/729258.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=19cee3456d0455f2a3a6756cba9ec062538f5f71158468a9ac838e699192303c;77;Common;5434;The First Chapter;0;19
729259;1;4;423565;Hans - Scheming Prince;/en/Lorcana/Products/Singles/The-First-Chapter/Hans-Scheming-Prince;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729259/729259.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=5a75bc33f4121cb851e3ccf6282bcc235fb1cc4d1fc6e491666683afbb97d1c9;78;2;5434;The First Chapter;0,99;2,8;0,1;2;0,6;0,97;0,94;2,86;2,83;2,79;0;0;3;3;0;0;0;0;0;0;6;6;0;0;0;0;0;2;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:55.723;2024-02-29 12:13:04.677;2024-02-29 12:14:25.557;0;0;0;0;6;0;8;2;0;0;2023-12-03 15:56:46.587;1;0;0;0;729259;423565;Hans - Scheming Prince;/en/Lorcana/Products/Singles/The-First-Chapter/Hans-Scheming-Prince;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729259/729259.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=5a75bc33f4121cb851e3ccf6282bcc235fb1cc4d1fc6e491666683afbb97d1c9;78;Rare;5434;The First Chapter;0;19
729260;1;4;423566;Horace - No-Good Scoundrel;/en/Lorcana/Products/Singles/The-First-Chapter/Horace-No-Good-Scoundrel;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729260/729260.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=62aae48dceec93a3e57dc5461c6f7f66ca26f4c689617a0da0f6ac651f4ef192;79;0;5434;The First Chapter;0,07;0,15;0,02;0,02;0,05;0,03;0,07;0,21;0,15;0,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;28;1;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:55.727;2024-02-29 12:13:04.677;2024-02-29 12:14:25.557;0;0;0;0;0;0;2;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;729260;423566;Horace - No-Good Scoundrel;/en/Lorcana/Products/Singles/The-First-Chapter/Horace-No-Good-Scoundrel;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/729260/729260.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=62aae48dceec93a3e57dc5461c6f7f66ca26f4c689617a0da0f6ac651f4ef192;79;Common;5434;The First Chapter;0;19
